Date.Rptd,DATE.OCC,TIME.OCC,AREA,AREA.NAME,Part.1.2,Crm.Cd,Crm.Cd.Desc,Mocodes,Vict.Age,Vict.Sex,Vict.Descent,Premis.Cd,Premis.Desc,Weapon.Used.Cd,Weapon.Desc,Status,Status.Desc,Crm.Cd.1,LOCATION,LAT,LON,Year,Month,Date
10/07/2022 12:00:00 AM,10/05/2022 12:00:00 AM,1900,13,Newton,1,330,BURGLARY FROM VEHICLE,0344 1601 1609 1307 0329 0352,26,M,O,101,STREET,NA,,IC,Invest Cont,330,MATEO                        ST,34.0336,-118.2323,10,2022,2022-10-05
08/05/2023 12:00:00 AM,08/05/2023 12:00:00 AM,820,18,Southeast,1,330,BURGLARY FROM VEHICLE,0344 1822 1307 0329 1609,24,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,330,10900 S  FIGUEROA                     ST,33.9367,-118.2871,08,2023,2023-08-05
10/11/2020 12:00:00 AM,10/11/2020 12:00:00 AM,600,5,Harbor,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0446 1202 0429 0416,65,M,H,710,OTHER PREMISE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,1500 E  ANAHEIM                      ST,33.781,-118.2437,10,2020,2020-10-11
05/12/2020 12:00:00 AM,01/03/2020 12:00:00 AM,2300,15,N Hollywood,1,121,"RAPE, FORCIBLE",0500 1402 0913 1814 2000 1258 0400 0527,13,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121,12600    MOORPARK                     ST,34.1533,-118.4058,01,2020,2020-01-03
11/22/2022 12:00:00 AM,11/17/2022 12:00:00 AM,1300,1,Central,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325 0344 2028,54,M,W,404,DEPARTMENT STORE,NA,,IC,Invest Cont,442,700    WALL                         ST,34.042,-118.2485,11,2022,2022-11-17
08/30/2021 12:00:00 AM,08/30/2021 12:00:00 AM,1530,19,Mission,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2038 2004,51,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,902,14000    DAUBERT                      ST,34.2737,-118.4388,08,2021,2021-08-30
08/18/2022 12:00:00 AM,05/21/2022 12:00:00 AM,1900,14,Pacific,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,53,F,O,212,TRANSPORTATION FACILITY (AIRPORT),NA,,IC,Invest Cont,440,600    WORLD                        WY,33.9429,-118.403,05,2022,2022-05-21
08/21/2022 12:00:00 AM,08/20/2022 12:00:00 AM,700,11,Northeast,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0448 0400 1814,38,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,4200    DEL MAR                      AV,34.0914,-118.2831,08,2022,2022-08-20
08/15/2023 12:00:00 AM,08/15/2023 12:00:00 AM,1535,9,Van Nuys,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0352 1414 1420 2004,53,M,H,404,DEPARTMENT STORE,NA,,AA,Adult Arrest,442,14900    RAYMER                       ST,34.2131,-118.4584,08,2023,2023-08-15
01/13/2023 12:00:00 AM,01/11/2023 12:00:00 AM,2130,7,Wilshire,1,330,BURGLARY FROM VEHICLE,0344 0358 1822 1309 1607,43,F,H,101,STREET,NA,,IC,Invest Cont,330,700 S  COCHRAN                      AV,34.0623,-118.3472,01,2023,2023-01-11
08/05/2022 12:00:00 AM,08/05/2022 12:00:00 AM,1023,17,Devonshire,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,35,M,H,717,HEALTH SPA/GYM,NA,,IC,Invest Cont,331,SHIRLEY,34.2355,-118.558,08,2022,2022-08-05
01/13/2023 12:00:00 AM,01/13/2023 12:00:00 AM,1620,7,Wilshire,2,624,BATTERY - SIMPLE ASSAULT,0913 0416,46,F,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,500 N  LA BREA                      AV,34.0846,-118.3464,01,2023,2023-01-13
06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1525,10,West Valley,2,886,DISTURBING THE PEACE,0913 0443,29,F,H,203,OTHER BUSINESS,NA,,AO,Adult Other,886,7100    RESEDA                       BL,34.1993,-118.536,06,2020,2020-06-25
12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1800,5,Harbor,2,624,BATTERY - SIMPLE ASSAULT,1803 0444 0913,52,M,W,517,MISSIONS/SHELTERS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,800    EUBANK                       AV,33.7804,-118.255,12,2020,2020-12-21
01/06/2023 12:00:00 AM,01/05/2023 12:00:00 AM,1321,15,N Hollywood,2,354,THEFT OF IDENTITY,0930 1822,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,354,7400    DENNY                        AV,34.2048,-118.3649,01,2023,2023-01-05
11/22/2021 12:00:00 AM,11/22/2021 12:00:00 AM,1000,9,Van Nuys,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,65,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,AO,Adult Other,740,15100    SHERMAN                      WY,34.2013,-118.4659,11,2021,2021-11-22
06/02/2023 12:00:00 AM,06/01/2023 12:00:00 AM,2100,1,Central,1,330,BURGLARY FROM VEHICLE,1307 0344,26,M,W,101,STREET,NA,,IC,Invest Cont,330,1300    WILLOW                       ST,34.0392,-118.2328,06,2023,2023-06-01
01/27/2021 12:00:00 AM,01/27/2021 12:00:00 AM,2230,1,Central,2,624,BATTERY - SIMPLE ASSAULT,0913 1206 0416 0361,49,F,B,516,SINGLE RESIDENCE OCCUPANCY (SRO'S) LOCATIONS,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,624,400 S  SAN PEDRO                    ST,34.0455,-118.2432,01,2021,2021-01-27
01/30/2020 12:00:00 AM,01/30/2020 12:00:00 AM,1548,21,Topanga,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,33,M,X,404,DEPARTMENT STORE,NA,,AA,Adult Arrest,442,6500    TOPANGA CANYON               BL,34.1886,-118.6059,01,2020,2020-01-30
03/01/2020 12:00:00 AM,03/01/2020 12:00:00 AM,300,2,Rampart,1,210,ROBBERY,1822 0906 0342 0432 0344 0352 0370 0312 0369 0302,31,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,210,8TH                          ST,34.0523,-118.2722,03,2020,2020-03-01
03/27/2021 12:00:00 AM,03/26/2021 12:00:00 AM,1420,11,Northeast,1,310,BURGLARY,0344 1609,51,F,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,310,5400    LOS FELIZ                    BL,34.1081,-118.3079,03,2021,2021-03-26
03/22/2021 12:00:00 AM,03/22/2021 12:00:00 AM,1300,12,77th Street,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,21,M,H,101,STREET,NA,,IC,Invest Cont,420,7800    MCKINLEY                     AV,33.9679,-118.2608,03,2021,2021-03-22
07/25/2023 12:00:00 AM,07/25/2023 12:00:00 AM,345,8,West LA,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0910 0444 2004 1822 0400 0416,21,F,W,953,MTA - EXPO LINE - EXPO/SEPULVEDA,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,230,SEPULVEDA                    BL,34.0348,-118.4339,07,2023,2023-07-25
05/05/2020 12:00:00 AM,05/05/2020 12:00:00 AM,1215,7,Wilshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0601 0344 0325,46,M,H,203,OTHER BUSINESS,NA,,IC,Invest Cont,440,4500 W  PICO                         BL,34.0485,-118.3335,05,2020,2020-05-05
07/26/2021 12:00:00 AM,07/25/2021 12:00:00 AM,1900,14,Pacific,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1300,34,F,O,203,OTHER BUSINESS,NA,,IC,Invest Cont,331,700    PALMS                        BL,33.9921,-118.4625,07,2021,2021-07-25
08/05/2020 12:00:00 AM,08/05/2020 12:00:00 AM,1033,2,Rampart,1,220,ATTEMPTED ROBBERY,1402 0334 0431 0913 0603,40,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,220,600 S  CORONADO                     ST,34.061,-118.2811,08,2020,2020-08-05
12/19/2021 12:00:00 AM,12/19/2021 12:00:00 AM,1206,1,Central,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,25,F,B,517,MISSIONS/SHELTERS,NA,,AA,Adult Arrest,740,300 N  MAIN                         ST,34.0542,-118.2415,12,2021,2021-12-19
07/14/2023 12:00:00 AM,07/13/2023 12:00:00 AM,2200,13,Newton,1,330,BURGLARY FROM VEHICLE,1307 0344,34,M,O,116,OTHER/OUTSIDE,NA,,IC,Invest Cont,330,STAUNTON                     AV,34.0184,-118.2415,07,2023,2023-07-13
07/24/2023 12:00:00 AM,07/24/2023 12:00:00 AM,100,14,Pacific,1,330,BURGLARY FROM VEHICLE,1609 0344,20,M,W,101,STREET,NA,,IC,Invest Cont,330,6700 W  86TH                         PL,33.9592,-118.4068,07,2023,2023-07-24
07/11/2023 12:00:00 AM,07/10/2023 12:00:00 AM,1000,20,Olympic,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 2032,23,M,F,108,PARKING LOT,NA,,IC,Invest Cont,440,400 S  MARIPOSA                     AV,34.0672,-118.2992,07,2023,2023-07-10
12/19/2022 12:00:00 AM,12/19/2022 12:00:00 AM,1605,18,Southeast,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 0448 0401 0432,36,F,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,8800 S  BROADWAY,33.9572,-118.2782,12,2022,2022-12-19
03/29/2022 12:00:00 AM,03/29/2022 12:00:00 AM,1218,3,Southwest,2,662,"BUNCO, GRAND THEFT",1900 0344 1822,29,F,B,501,SINGLE FAMILY DWELLING,NA,,AO,Adult Other,662,2800 S  FIGUEROA                     ST,34.0262,-118.2773,03,2022,2022-03-29
02/03/2022 12:00:00 AM,02/03/2022 12:00:00 AM,1,18,Southeast,2,354,THEFT OF IDENTITY,0922 1822,28,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,354,11500    MONA                         BL,33.9305,-118.2307,02,2022,2022-02-03
05/15/2021 12:00:00 AM,05/15/2021 12:00:00 AM,2200,1,Central,2,888,TRESPASSING,2004,26,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,888,1200 S  HILL                         ST,34.0377,-118.26220000000001,05,2021,2021-05-15
02/10/2023 12:00:00 AM,12/30/2022 12:00:00 AM,1555,4,Hollenbeck,2,946,OTHER MISCELLANEOUS CRIME,0112 1309 0443,29,F,H,101,STREET,511,VERBAL THREAT,AO,Adult Other,946,600    CAMULOS                      ST,34.035,-118.2082,12,2022,2022-12-30
12/31/2020 12:00:00 AM,12/31/2020 12:00:00 AM,1220,19,Mission,2,624,BATTERY - SIMPLE ASSAULT,0416,26,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,9000    CEDROS                       AV,34.2336,-118.4535,12,2020,2020-12-31
02/25/2020 12:00:00 AM,02/25/2020 12:00:00 AM,915,4,Hollenbeck,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0913 0561 1402,48,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,624,2100    MARENGO                      ST,34.056,-118.206,02,2020,2020-02-25
01/23/2021 12:00:00 AM,12/31/2020 12:00:00 AM,1700,17,Devonshire,1,310,BURGLARY,1605 0344 0321,50,M,W,221,PUBLIC STORAGE,NA,,IC,Invest Cont,310,20200    PRAIRIE                      ST,34.2392,-118.5732,12,2020,2020-12-31
11/04/2020 12:00:00 AM,11/04/2020 12:00:00 AM,2309,1,Central,1,210,ROBBERY,0344 0337 1822 0325 0443,30,M,H,402,MARKET,102,HAND GUN,IC,Invest Cont,210,200    BOYD                         ST,34.0476,-118.2449,11,2020,2020-11-04
10/22/2023 12:00:00 AM,10/22/2023 12:00:00 AM,700,14,Pacific,1,761,BRANDISH WEAPON,0918 0443 0334 1822 1236 2004,42,M,O,503,HOTEL,215,MACHETE,AA,Adult Arrest,761,5900 W  CENTURY                      BL,33.9456,-118.3932,10,2023,2023-10-22
06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1500,18,Southeast,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1100 1402 1407 0430 1300 1310 1270 0906,48,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,230,98TH                         ST,33.9475,-118.263,06,2020,2020-06-18
04/20/2022 12:00:00 AM,04/20/2022 12:00:00 AM,1100,1,Central,2,888,TRESPASSING,2004 1501 1822,32,M,H,503,HOTEL,NA,,IC,Invest Cont,888,400 S  FIGUEROA                     ST,34.0535,-118.256,04,2022,2022-04-20
06/28/2022 12:00:00 AM,06/26/2022 12:00:00 AM,30,6,Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 1205,20,F,W,203,OTHER BUSINESS,NA,,IC,Invest Cont,341,1400    DEVLIN                       DR,34.0952,-118.3863,06,2022,2022-06-26
04/30/2021 12:00:00 AM,04/02/2021 12:00:00 AM,1200,19,Mission,2,354,THEFT OF IDENTITY,0100 0922 1822,26,M,H,605,AUTOMATED TELLER MACHINE (ATM),NA,,IC,Invest Cont,354,14400    FOOTHILL                     BL,34.3238,-118.4387,04,2021,2021-04-02
01/29/2020 12:00:00 AM,01/10/2020 12:00:00 AM,1720,13,Newton,1,110,CRIMINAL HOMICIDE,0906 1822 0416,76,M,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,110,4800 S  CENTRAL                      AV,33.9983,-118.2608,01,2020,2020-01-10
04/07/2021 12:00:00 AM,04/07/2021 12:00:00 AM,2050,16,Foothill,2,888,TRESPASSING,1501,33,M,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,888,9000    CRANFORD                     AV,34.2341,-118.4098,04,2021,2021-04-07
08/31/2021 12:00:00 AM,07/10/2021 12:00:00 AM,800,19,Mission,2,662,"BUNCO, GRAND THEFT",0701 1202,74,M,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,662,13300    ALMETZ                       ST,34.3272,-118.4222,07,2021,2021-07-10
03/07/2022 12:00:00 AM,02/03/2022 12:00:00 AM,720,7,Wilshire,2,664,"BUNCO, PETTY THEFT",0800 0701,25,F,W,751,WEBSITE,NA,,IC,Invest Cont,664,5600    WILSHIRE                     BL,34.0624,-118.351,02,2022,2022-02-03
01/27/2022 12:00:00 AM,01/27/2022 12:00:00 AM,930,13,Newton,1,330,BURGLARY FROM VEHICLE,0344 1307 1609,42,M,W,101,STREET,NA,,IC,Invest Cont,330,2000 S  OLIVE                        ST,34.0311,-118.2684,01,2022,2022-01-27
12/24/2021 12:00:00 AM,03/12/2021 12:00:00 AM,2310,2,Rampart,2,354,THEFT OF IDENTITY,0100 0930 0929 0922,35,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,354,200    LUCAS                        AV,34.0605,-118.2602,03,2021,2021-03-12
06/16/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1800,1,Central,1,310,BURGLARY,0344 1609 1822 2046 1414 0352 0325 0329,58,M,O,201,JEWELRY STORE,NA,,IC,Invest Cont,310,600 S  BROADWAY,34.0467,-118.252,05,2020,2020-05-28
03/31/2022 12:00:00 AM,03/10/2022 12:00:00 AM,1640,9,Van Nuys,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,28,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,956,4500    WILLIS                       AV,34.152,-118.4553,03,2022,2022-03-10
05/25/2020 12:00:00 AM,05/24/2020 12:00:00 AM,1500,16,Foothill,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344 0325 2004 1402 1822,28,M,W,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",NA,,AA,Adult Arrest,343,13500    PAXTON                       ST,34.2734,-118.4265,05,2020,2020-05-24
10/11/2022 12:00:00 AM,10/08/2022 12:00:00 AM,15,16,Foothill,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1814,38,F,H,122,"VEHICLE, PASSENGER/TRUCK",NA,,AO,Adult Other,740,10400    CAYUGA                       AV,34.2593,-118.4225,10,2022,2022-10-08
04/17/2021 12:00:00 AM,04/12/2021 12:00:00 AM,1300,18,Southeast,2,922,CHILD STEALING,0913 1814 1501 0602 2038,36,F,H,501,SINGLE FAMILY DWELLING,NA,,AO,Adult Other,922,400 E  118TH                        ST,33.9265,-118.2657,04,2021,2021-04-12
01/29/2020 12:00:00 AM,01/29/2020 12:00:00 AM,1200,8,West LA,1,310,BURGLARY,0321 0344 1822,49,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,310,1800    FAIRBURN                     AV,34.0548,-118.4275,01,2020,2020-01-29
07/07/2020 12:00:00 AM,07/07/2020 12:00:00 AM,230,1,Central,2,624,BATTERY - SIMPLE ASSAULT,0444 1822,59,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,500 S  SPRING                       ST,34.0467,-118.252,07,2020,2020-07-07
06/28/2023 12:00:00 AM,06/28/2023 12:00:00 AM,25,6,Hollywood,1,330,BURGLARY FROM VEHICLE,1822 1300 1307 1601 1609 0329 0344 0352,29,M,B,101,STREET,NA,,IC,Invest Cont,330,7200 W  SUNSET                       BL,34.1007,-118.3494,06,2023,2023-06-28
05/06/2023 12:00:00 AM,05/06/2023 12:00:00 AM,1245,3,Southwest,2,624,BATTERY - SIMPLE ASSAULT,0603 0361 0416 0446,32,F,H,104,DRIVEWAY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,1800 W  24TH                         ST,34.0346,-118.3033,05,2023,2023-05-06
08/28/2023 12:00:00 AM,08/21/2023 12:00:00 AM,2332,21,Topanga,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,53,M,H,101,STREET,NA,,IC,Invest Cont,331,6600    WOODLAKE                     AV,34.1899,-118.6315,08,2023,2023-08-21
12/03/2021 12:00:00 AM,11/07/2021 12:00:00 AM,1740,19,Mission,2,624,BATTERY - SIMPLE ASSAULT,1810 0416,22,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,8700    BURNET                       AV,34.2283,-118.4633,11,2021,2021-11-07
06/01/2021 12:00:00 AM,05/30/2021 12:00:00 AM,2200,12,77th Street,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 1814 0443 0432 0422 1912,24,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,9400 S  WESTERN                      AV,33.9495,-118.309,05,2021,2021-05-30
05/10/2021 12:00:00 AM,05/10/2021 12:00:00 AM,2345,14,Pacific,2,902,VIOLATION OF TEMPORARY RESTRAINING ORDER,2000 2038,31,F,H,102,SIDEWALK,NA,,IC,Invest Cont,902,HAVELOCK,34.0038,-118.4423,05,2021,2021-05-10
05/10/2023 12:00:00 AM,01/01/2023 12:00:00 AM,30,15,N Hollywood,2,354,THEFT OF IDENTITY,1822,56,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,354,6500    ENSIGN                       AV,34.1897,-118.3718,01,2023,2023-01-01
11/08/2022 12:00:00 AM,10/18/2022 12:00:00 AM,600,15,N Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,51,F,W,121,YARD (RESIDENTIAL/BUSINESS),NA,,IC,Invest Cont,341,11700    HARTSOOK                     ST,34.164,-118.3878,10,2022,2022-10-18
06/24/2023 12:00:00 AM,06/24/2023 12:00:00 AM,2245,1,Central,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 1822,39,F,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,400 E  7TH                          ST,34.0421,-118.2469,06,2023,2023-06-24
04/13/2023 12:00:00 AM,04/13/2023 12:00:00 AM,1502,20,Olympic,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1607 1822 0216 0209 1309,50,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,740,200 S  WILTON                       PL,34.0711,-118.3142,04,2023,2023-04-13
01/20/2022 12:00:00 AM,12/06/2021 12:00:00 AM,1930,12,77th Street,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0346 1822 0352,68,F,B,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,341,1800 W  94TH                         PL,33.9505,-118.3101,12,2021,2021-12-06
07/25/2022 12:00:00 AM,07/25/2022 12:00:00 AM,345,5,Harbor,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0216 0344 0385 1300 1309 1602,29,M,H,101,STREET,NA,,IC,Invest Cont,331,1700    FRIGATE                      AV,33.7969,-118.2774,07,2022,2022-07-25
09/15/2023 12:00:00 AM,09/14/2023 12:00:00 AM,2110,7,Wilshire,1,480,BIKE - STOLEN,1822 0344 0397,27,M,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,480,800 N  FULLER                       AV,34.0853,-118.3499,09,2023,2023-09-14
07/28/2021 12:00:00 AM,07/24/2021 12:00:00 AM,100,20,Olympic,2,664,"BUNCO, PETTY THEFT",1822 0100 0800 0701 0344,46,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,664,600 N  KINGSLEY                     DR,34.0822,-118.3034,07,2021,2021-07-24
07/29/2020 12:00:00 AM,07/28/2020 12:00:00 AM,1700,17,Devonshire,1,330,BURGLARY FROM VEHICLE,0344 0358,58,M,W,104,DRIVEWAY,NA,,IC,Invest Cont,330,20600    LEMARSH                      ST,34.2554,-118.5842,07,2020,2020-07-28
07/08/2020 12:00:00 AM,07/01/2020 12:00:00 AM,1205,14,Pacific,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1300,33,M,W,101,STREET,NA,,IC,Invest Cont,331,6200 W  78TH                         ST,33.9733,-118.3878,07,2020,2020-07-01
02/08/2021 12:00:00 AM,02/07/2021 12:00:00 AM,1700,2,Rampart,2,624,BATTERY - SIMPLE ASSAULT,0913 0602 0562 1242 1701 1202 0444 0416 0446 0448,75,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,100    LUCAS                        AV,34.0613,-118.2598,02,2021,2021-02-07
05/27/2020 12:00:00 AM,05/27/2020 12:00:00 AM,1900,17,Devonshire,2,886,DISTURBING THE PEACE,0913 0361 2035 0603,40,M,A,102,SIDEWALK,NA,,IC,Invest Cont,886,11400    GERALD                       AV,34.2778,-118.4945,05,2020,2020-05-27
11/30/2021 12:00:00 AM,11/28/2021 12:00:00 AM,1855,1,Central,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 0913 1817 2041,32,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,956,700 W  9TH                          ST,34.0462,-118.2585,11,2021,2021-11-28
01/21/2022 12:00:00 AM,01/01/2022 12:00:00 AM,1600,14,Pacific,1,480,BIKE - STOLEN,0344,69,M,W,707,GARAGE/CARPORT,NA,,IC,Invest Cont,480,12400 W  FIELDING                     CR,33.9759,-118.4156,01,2022,2022-01-01
06/18/2022 12:00:00 AM,06/18/2022 12:00:00 AM,2100,3,Southwest,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0913 1814 2000,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,1800 W  22ND                         ST,34.0364,-118.3005,06,2022,2022-06-18
06/13/2021 12:00:00 AM,06/13/2021 12:00:00 AM,900,15,N Hollywood,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0400 0416 2000 0913 1813 0419 0448 0411,23,F,H,501,SINGLE FAMILY DWELLING,200,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,236,11100    HATTERAS                     ST,34.1758,-118.3746,06,2021,2021-06-13
07/28/2022 12:00:00 AM,07/28/2022 12:00:00 AM,2315,12,77th Street,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1822 0913 2000 0445 0416,39,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,626,9300 S  WESTERN                      AV,33.9517,-118.309,07,2022,2022-07-28
08/13/2022 12:00:00 AM,08/13/2022 12:00:00 AM,20,6,Hollywood,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0400 0416,27,M,W,101,STREET,212,BOTTLE,IC,Invest Cont,230,6300    HOLLYWOOD                    BL,34.1016,-118.3267,08,2022,2022-08-13
07/12/2020 12:00:00 AM,07/12/2020 12:00:00 AM,1900,6,Hollywood,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0334 0416 0913 0603 0361 0601,54,M,H,104,DRIVEWAY,308,STICK,IC,Invest Cont,230,5700    FOUNTAIN                     AV,34.0947,-118.3147,07,2020,2020-07-12
09/16/2021 12:00:00 AM,09/16/2021 12:00:00 AM,211,6,Hollywood,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0411 1822 1501 1402,21,M,B,101,STREET,207,OTHER KNIFE,AO,Adult Other,230,SELMA,34.1034,-118.3325,09,2021,2021-09-16
10/08/2020 12:00:00 AM,10/08/2020 12:00:00 AM,1430,12,77th Street,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0444 1276,30,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,800 E  76TH                         ST,33.9712,-118.2608,10,2020,2020-10-08
